"Derrick Operators, Oil and Gas",مشغلي ديريك ، النفط والغاز
"Rotary Drill Operators, Oil and Gas",مشغلي الحفر الدوار، النفط والغاز
"Service Unit Operators, Oil and Gas",مشغلو وحدات الخدمة، النفط والغاز
Surface Mining Machine Operators and Earth Drillers,مشغلي آلات التعدين السطحي وحفارات الأرض
"Excavating and Loading Machine and Dragline Operators, Surface Mining",آلات الحفر والتحميل ومشغلي خطوط السحب ، التعدين السطحي
"Earth Drillers, Except Oil and Gas",حفارات الأرض، باستثناء النفط والغاز
"Explosives Workers, Ordnance Handling Experts, and Blasters",عمال المتفجرات وخبراء مناولة الذخائر والمفجرون
Underground Mining Machine Operators,مشغلي آلات التعدين تحت الأرض
Continuous Mining Machine Operators,مشغلي آلات التعدين المستمر
"Roof Bolters, Mining",مسامير السقف، التعدين
"Loading and Moving Machine Operators, Underground Mining",مشغلي آلات التحميل والنقل ، التعدين تحت الأرض
"Underground Mining Machine Operators, All Other",مشغلي آلات التعدين تحت الأرض ، وجميع الآخرين
"Rock Splitters, Quarry",مجزأ الصخور، المحجر
"Roustabouts, Oil and Gas",روستابوتس، النفط والغاز
Helpers--Extraction Workers,المساعدون - عمال الاستخراج
"Extraction Workers, All Other",عمال الاستخراج، كل ما عدا ذلك
"Installation, Maintenance, and Repair Occupations",مهن التركيب والصيانة والإصلاح
"First-Line Supervisors of Mechanics, Installers, and Repairers",مشرفو الخط الأول للميكانيكيين والمثبتين والمصلحين
"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",ميكانيكا المعدات الكهربائية والإلكترونية والتركيب والمصلحين
"Computer, Automated Teller, and Office Machine Repairers",الكمبيوتر والصراف الآلي ومصلحي الآلات المكتبية
Radio and Telecommunications Equipment Installers and Repairers,مثبتو ومصلحو معدات الراديو والاتصالات السلكية واللاسلكية
"Radio, Cellular, and Tower Equipment Installers and Repairers",مثبتو ومصلحو معدات الراديو والخلوية والأبراج
"Telecommunications Equipment Installers and Repairers, Except Line Installers",مثبتو ومصلحو معدات الاتصالات السلكية واللاسلكية، باستثناء مثبتي الخطوط
"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",متفرقات ميكانيكا المعدات الكهربائية والإلكترونية والتركيب والمصلحين
Avionics Technicians,فنيي إلكترونيات الطيران
"Electric Motor, Power Tool, and Related Repairers",المحرك الكهربائي ، أداة الطاقة ، والمصلحون ذوو الصلة
"Electrical and Electronics Installers and Repairers, Transportation Equipment","تركيب وإصلاح الأجهزة الكهربائية والإلكترونية, معدات النقل"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment",مصلحو الأجهزة الكهربائية والإلكترونية والمعدات التجارية والصناعية
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",مصلحو الكهرباء والإلكترونيات ، والطاقة ، والمحطات الفرعية ، والتتابع
"Electronic Equipment Installers and Repairers, Motor Vehicles","تركيب وإصلاح المعدات الإلكترونية, السيارات"
Audiovisual Equipment Installers and Repairers,تركيب وإصلاح المعدات السمعية والبصرية
Security and Fire Alarm Systems Installers,مثبتات أنظمة الأمن وإنذار الحريق
"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",ميكانيكا المركبات والمعدات المتنقلة والمثبتين والمصلحين
Aircraft Mechanics and Service Technicians,ميكانيكا الطائرات وفنيي الخدمة
Automotive Technicians and Repairers,فنيو ومصلحو السيارات
Automotive Body and Related Repairers,هيكل السيارات والمصلحون ذوو الصلة
Automotive Glass Installers and Repairers,مثبتو ومصلحو زجاج السيارات
Automotive Service Technicians and Mechanics,فنيو وميكانيكيو خدمة السيارات
Bus and Truck Mechanics and Diesel Engine Specialists,أخصائيو ميكانيكا الحافلات والشاحنات ومحركات الديزل
Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,فنيو وميكانيكيو خدمة المركبات الثقيلة والمعدات المتنقلة
Farm Equipment Mechanics and Service Technicians,ميكانيكا المعدات الزراعية وفنيي الخدمات
"Mobile Heavy Equipment Mechanics, Except Engines",ميكانيكا المعدات الثقيلة المتنقلة، باستثناء المحركات
Rail Car Repairers,مصلحو عربات السكك الحديدية
Small Engine Mechanics,ميكانيكا المحركات الصغيرة
Motorboat Mechanics and Service Technicians,ميكانيكا القوارب البخارية وفنيي الخدمة
Motorcycle Mechanics,ميكانيكا الدراجات النارية
Outdoor Power Equipment and Other Small Engine Mechanics,معدات الطاقة الخارجية وغيرها من ميكانيكا المحركات الصغيرة
"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",ميكانيكا وتركيب وإصلاح المركبات والمعدات المتنقلة المتنوعة
Bicycle Repairers,مصلحو الدراجات
Recreational Vehicle Service Technicians,فنيو خدمة المركبات الترفيهية
Tire Repairers and Changers,مصلحو الإطارات ومغيروها
"Other Installation, Maintenance, and Repair Occupations",مهن التركيب والصيانة والإصلاح الأخرى
Control and Valve Installers and Repairers,التحكم وتركيب الصمامات ومصلحيها
Mechanical Door Repairers,مصلحو الأبواب الميكانيكية
"Control and Valve Installers and Repairers, Except Mechanical Door",مثبتو ومصلحو التحكم والصمامات ، باستثناء الأبواب الميكانيكية
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",ميكانيكا وتركيب التدفئة وتكييف الهواء والتبريد
Home Appliance Repairers,مصلحو الأجهزة المنزلية
"Industrial Machinery Installation, Repair, and Maintenance Workers",عمال تركيب وإصلاح وصيانة الآلات الصناعية
Industrial Machinery Mechanics,ميكانيكا الآلات الصناعية
"Maintenance Workers, Machinery","عمال صيانة, آلات"
Millwrights,ميلوريتس
"Refractory Materials Repairers, Except Brickmasons",مصلحو المواد الحرارية ، باستثناء عمال البناء بالطوب
Line Installers and Repairers,مثبتو ومصلحو الخطوط
Electrical Power-Line Installers and Repairers,مثبتو ومصلحو خطوط الطاقة الكهربائية
Telecommunications Line Installers and Repairers,مثبتو ومصلحو خطوط الاتصالات
Precision Instrument and Equipment Repairers,مصلحو الأدوات والمعدات الدقيقة
Camera and Photographic Equipment Repairers,مصلحو معدات الكاميرا والتصوير الفوتوغرافي
Medical Equipment Repairers,مصلحو المعدات الطبية
Musical Instrument Repairers and Tuners,مصلحو الآلات الموسيقية والموالفون
Watch and Clock Repairers,مصلحو الساعات والساعات
"Precision Instrument and Equipment Repairers, All Other",مصلحو الأدوات والمعدات الدقيقة ، جميع الأجهزة الأخرى
"Maintenance and Repair Workers, General",عمال الصيانة والإصلاح، عام
Wind Turbine Service Technicians,فنيو خدمة توربينات الرياح
"Miscellaneous Installation, Maintenance, and Repair Workers",عمال تركيب وصيانة وإصلاح متنوعون
"Coin, Vending, and Amusement Machine Servicers and Repairers",خدمة وإصلاح آلات القطع النقدية والبيع والتسلية
Commercial Divers,الغواصون التجاريون
Locksmiths and Safe Repairers,الأقفال والمصلحون الآمنون
Manufactured Building and Mobile Home Installers,المباني المصنعة ومثبتات المنازل المتنقلة
Riggers,المتلاعبون
Signal and Track Switch Repairers,مصلحو مفاتيح الإشارة والمسار
"Helpers--Installation, Maintenance, and Repair Workers",المساعدون - عمال التركيب والصيانة والإصلاح
"Installation, Maintenance, and Repair Workers, All Other",عمال التركيب والصيانة والإصلاح ، جميع العوامل الأخرى
Production Occupations,مهن الإنتاج
First-Line Supervisors of Production and Operating Workers,مشرفو الخط الأول لعمال الإنتاج والتشغيل
Assemblers and Fabricators,المجمعون والمصنعون
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",هيكل الطائرات والأسطح والتزوير وتجميع الأنظمة
"Electrical, Electronics, and Electromechanical Assemblers",المجمعات الكهربائية والإلكترونية والكهروميكانيكية
"Coil Winders, Tapers, and Finishers",لفائف اللفائف والأشرطة والتشطيبات
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",المجمعات الكهربائية والإلكترونية والكهروميكانيكية ، باستثناء لفائف اللفائف والأشرطة والتشطيبات
Engine and Other Machine Assemblers,المحرك ومجمعات الآلات الأخرى
Structural Metal Fabricators and Fitters,مصنعو المعادن الهيكلية وعمال التركيب
Fiberglass Laminators and Fabricators,الألياف الزجاجية المغلفات والمصنعين
Timing Device Assemblers and Adjusters,مجمعات وضبط أجهزة ضبط التوقيت
Miscellaneous Assemblers and Fabricators,مجمعون ومصنعون متنوعون
Food Processing Workers,عمال تصنيع الأغذية
Bakers,الخبازين
"Butchers and Other Meat, Poultry, and Fish Processing Workers",الجزارون وغيرهم من عمال تجهيز اللحوم والدواجن والأسماك
Butchers and Meat Cutters,الجزارون وقواطع اللحوم
"Meat, Poultry, and Fish Cutters and Trimmers",قواطع اللحوم والدواجن والأسماك وآلات تشذيبها
Slaughterers and Meat Packers,المذبوحين ومعبئي اللحوم
Miscellaneous Food Processing Workers,عمال تصنيع الأغذية المتفرقات
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",مشغلي آلات تحميص الأغذية والتبغ والخبز والتجفيف والمناقصات
Food Batchmakers,صانعو الخبز
Food Cooking Machine Operators and Tenders,مشغلي آلات طهي الطعام والمناقصات
"Food Processing Workers, All Other",عمال تجهيز الأغذية، جميع العوامل الأخرى
Metal Workers and Plastic Workers,عمال المعادن وعمال البلاستيك
"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",صانعو آلات التشكيل والمشغلون والمناقصات والمعادن والبلاستيك
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",واضعو آلات البثق والرسم والمشغلون والمناقصات والمعادن والبلاستيك
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",واضعو آلات تزوير والمشغلون والمناقصات والمعادن والبلاستيك
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",واضعو آلات الدرفلة والمشغلون والمناقصات والمعادن والبلاستيك
"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",أدوات آلة قطع المعدات، والمشغلين، والمناقصات، والمعادن والبلاستيك
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",آلات القطع واللكم والضغط على واضعي الآلات والمشغلين والمناقصات والمعادن والبلاستيك
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",أدوات الحفر والحفر والحفر والأدوات الآلية والمشغلين والمناقصات والمعادن والبلاستيك
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",طحن ، لف ، تلميع ، وتلميع أدوات آلة المستوطنين والمشغلين والمناقصات والمعادن والبلاستيك
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",مخرطة وتحويل أدوات آلة المستوطنين والمشغلين والمناقصات والمعادن والبلاستيك
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",واضعو آلات الطحن والتخطيط والمشغلون والمناقصات والمعادن والبلاستيك
Machinists,الميكانيكيين
"Metal Furnace Operators, Tenders, Pourers, and Casters",مشغلي الأفران المعدنية والمناقصات والصبوات والعجلات
Metal-Refining Furnace Operators and Tenders,مشغلي أفران تكرير المعادن والمناقصات
"Pourers and Casters, Metal","صبات وعجلات, معدن"
"Model Makers and Patternmakers, Metal and Plastic","صناع النماذج وصانعو الأنماط, المعادن والبلاستيك"
"Model Makers, Metal and Plastic",صناع النماذج، المعادن والبلاستيك
"Patternmakers, Metal and Plastic",صانعات الأنماط والمعادن والبلاستيك
"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",القوالب وقوالب آلات التشكيل والمشغلين والمناقصات والمعادن والبلاستيك
Foundry Mold and Coremakers,مسبك العفن وصانعي النواة
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",قوالب ، صناعة النواة ، وآلات الصب المستوطنين والمشغلين والمناقصات والمعادن والبلاستيك
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",العديد من واضعي الأدوات الآلية والمشغلين والمناقصات والمعادن والبلاستيك
Tool and Die Makers,صانع الأدوات والقوالب
"Welding, Soldering, and Brazing Workers",عمال اللحام واللحام والنحاس
"Welders, Cutters, Solderers, and Brazers",اللحامون والقواطع والملحمون والنحاس
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",آلات اللحام واللحام والنحاس والمشغلين والمناقصات
Miscellaneous Metal Workers and Plastic Workers,عمال المعادن المتفرقات وعمال البلاستيك
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",واضعو معدات المعالجة الحرارية والمشغلون والمناقصات والمعادن والبلاستيك
"Layout Workers, Metal and Plastic",عمال التخطيط، المعادن والبلاستيك
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",واضعو آلات الطلاء والمشغلون والمناقصات والمعادن والبلاستيك
"Tool Grinders, Filers, and Sharpeners",أدوات المطاحن والفيلات والمبراة
"Metal Workers and Plastic Workers, All Other",عمال المعادن وعمال البلاستيك ، كل ما عدا ذلك
Printing Workers,عمال الطباعة
Prepress Technicians and Workers,فنيو وعمال ما قبل الطباعة
Printing Press Operators,مشغلي المطابع
Print Binding and Finishing Workers,عمال تجليد الطباعة والتشطيب
"Textile, Apparel, and Furnishings Workers",عمال النسيج والملابس والمفروشات
Laundry and Dry-Cleaning Workers,عمال الغسيل والتنظيف الجاف
"Pressers, Textile, Garment, and Related Materials",المكابس والمنسوجات والملابس والمواد ذات الصلة
Sewing Machine Operators,مشغلي آلات الخياطة
Shoe and Leather Workers,عمال الأحذية والجلود
Shoe and Leather Workers and Repairers,عمال ومصلحو الأحذية والجلود
Shoe Machine Operators and Tenders,مشغلي آلات الأحذية والمناقصات
"Tailors, Dressmakers, and Sewers",الخياطون والخياطون والمجاري
"Sewers, Hand",المجاري، اليد
"Tailors, Dressmakers, and Custom Sewers",الخياطون والخياطون والمجاري المخصصة
"Textile Machine Setters, Operators, and Tenders",واضعو آلات النسيج والمشغلون والمناقصات
Textile Bleaching and Dyeing Machine Operators and Tenders,مشغلي آلات تبييض وصباغة المنسوجات والمناقصات
"Textile Cutting Machine Setters, Operators, and Tenders",واضعو آلات قطع المنسوجات والمشغلون والمناقصات
"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",ماكينات حياكة ونسج المنسوجات والمشغلين والمناقصات
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",تغليف المنسوجات والتواءها وسحبها من واضعي الآلات والمشغلين والمناقصات
"Miscellaneous Textile, Apparel, and Furnishings Workers",عمال النسيج والملابس والمفروشات المتنوعة
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",بثق وتشكيل آلات الخياطة والمشغلين والمناقصات والألياف الاصطناعية والزجاجية
Fabric and Apparel Patternmakers,صناع أنماط النسيج والملابس
Upholsterers,مواد التنجيد
"Textile, Apparel, and Furnishings Workers, All Other",عمال النسيج والملابس والمفروشات ، كل ما عدا ذلك
Woodworkers,عمال الأخشاب
Cabinetmakers and Bench Carpenters,صانعو الخزائن والنجارون على مقاعد البدلاء
Furniture Finishers,تشطيبات الأثاث
"Model Makers and Patternmakers, Wood","صناع النماذج وصانعو الأنماط, الخشب"
"Model Makers, Wood","صناع النماذج, خشب"
"Patternmakers, Wood","صانعات الأنماط, خشب"
"Woodworking Machine Setters, Operators, and Tenders",واضعو آلات النجارة والمشغلون والمناقصات
"Sawing Machine Setters, Operators, and Tenders, Wood",واضعو آلات النشر والمشغلون والمناقصات والأخشاب
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",واضعو آلات النجارة والمشغلون والمناقصات باستثناء النشر
"Woodworkers, All Other","عمال الأخشاب, كل شيء آخر"
Plant and System Operators,مشغلي المحطات والأنظمة
"Power Plant Operators, Distributors, and Dispatchers",مشغلو محطات الطاقة والموزعون والمرسلون
Nuclear Power Reactor Operators,مشغلي مفاعلات الطاقة النووية
Power Distributors and Dispatchers,موزعو الطاقة والمرسلون
Power Plant Operators,مشغلي محطات توليد الكهرباء
Stationary Engineers and Boiler Operators,مهندسو القرطاسية ومشغلي الغلايات
Water and Wastewater Treatment Plant and System Operators,مشغلي محطات وأنظمة معالجة المياه ومياه الصرف الصحي
Miscellaneous Plant and System Operators,مشغلي المحطات والأنظمة المتفرقات
Chemical Plant and System Operators,مشغلي المصانع والأنظمة الكيميائية
Gas Plant Operators,مشغلي محطات الغاز
"Petroleum Pump System Operators, Refinery Operators, and Gaugers",مشغلو نظام مضخات البترول ومشغلو المصافي والمقاسات
"Plant and System Operators, All Other",مشغلي المصانع والأنظمة، جميع العوامل الأخرى
Other Production Occupations,مهن الإنتاج الأخرى
"Chemical Processing Machine Setters, Operators, and Tenders",واضعو آلات المعالجة الكيميائية والمشغلون والمناقصات
Chemical Equipment Operators and Tenders,مشغلي المعدات الكيميائية والمناقصات
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",فصل وتصفية وتوضيح وتعجيل وثبات واضعي الآلات والمشغلين والمناقصات
"Crushing, Grinding, Polishing, Mixing, and Blending Workers",عمال التكسير والطحن والتلميع والخلط والمزج
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",سحق وطحن وتلميع آلات المستوطنين والمشغلين والمناقصات
"Grinding and Polishing Workers, Hand",عمال الطحن والتلميع ، اليد
"Mixing and Blending Machine Setters, Operators, and Tenders",خلط ومزج واضعي الآلات والمشغلين والمناقصات
Cutting Workers,قطع العمال
"Cutters and Trimmers, Hand",قواطع وآلات تشذيب، يدوية
"Cutting and Slicing Machine Setters, Operators, and Tenders",واضعو آلات القطع والتقطيع والمشغلون والمناقصات
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",بثق وتشكيل وضغط وضغط آلات الخياطة والمشغلين والمناقصات
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",مشغلي الفرن والفرن والفرن والمجفف والغلاية والمناقصات
"Inspectors, Testers, Sorters, Samplers, and Weighers",المفتشون والمختبرون والفرزون وأخصائيو أخذ العينات وأخصائيو الوزن
Jewelers and Precious Stone and Metal Workers,عمال المجوهرات والأحجار الكريمة والمعادن
Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,فنيو مختبرات الأسنان والعيون وفنيو الأجهزة الطبية
Dental Laboratory Technicians,فنيي مختبرات الأسنان
Medical Appliance Technicians,فنيو الأجهزة الطبية
Ophthalmic Laboratory Technicians,فنيو مختبرات العيون
Packaging and Filling Machine Operators and Tenders,مشغلي آلات التعبئة والتغليف والمناقصات
Painting Workers,عمال الدهانات
"Painting, Coating, and Decorating Workers",عمال الطلاء والطلاء والديكور
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",الطلاء والطلاء وآلات الرش القائمون على الخياطة والمشغلون والمناقصات
Semiconductor Processing Technicians,فنيو معالجة أشباه الموصلات
Photographic Process Workers and Processing Machine Operators,عمال عملية التصوير الفوتوغرافي ومشغلي آلات المعالجة
Computer Numerically Controlled Tool Operators and Programmers,مشغلي الأدوات التي يتم التحكم فيها رقميا بالكمبيوتر والمبرمجين
Computer Numerically Controlled Tool Operators,مشغلي الأدوات التي يتم التحكم فيها رقميا بواسطة الكمبيوتر
Computer Numerically Controlled Tool Programmers,مبرمجو الأدوات التي يتم التحكم فيها رقميا بالكمبيوتر
Miscellaneous Production Workers,عمال إنتاج متنوعون
Adhesive Bonding Machine Operators and Tenders,مشغلي آلات الترابط اللاصقة والمناقصات
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",مشغلي معدات التنظيف والغسيل وتخليل المعادن والمناقصات
Cooling and Freezing Equipment Operators and Tenders,مشغلي معدات التبريد والتجميد والمناقصات
Etchers and Engravers,الحفر والنقاشات
"Molders, Shapers, and Casters, Except Metal and Plastic",القوالب والمشكلين والعجلات ، باستثناء المعادن والبلاستيك
"Paper Goods Machine Setters, Operators, and Tenders",واضعو آلات السلع الورقية ومشغلوها ومناقصاتها
Tire Builders,بناة الإطارات
Helpers--Production Workers,المساعدون--عمال الإنتاج
"Production Workers, All Other",عمال الإنتاج، كل ما عدا ذلك
Transportation and Material Moving Occupations,مهن النقل ونقل المواد
First-Line Supervisors of Transportation and Material Moving Workers,مشرفو الخط الأول على عمال النقل ونقل المواد
Aircraft Cargo Handling Supervisors,مشرفو مناولة شحنات الطائرات
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",مشرفو الخط الأول على عمال النقل ونقل المواد، باستثناء مشرفي مناولة شحنات الطائرات
Air Transportation Workers,عمال النقل الجوي
Aircraft Pilots and Flight Engineers,طيارو الطائرات ومهندسو الطيران
"Airline Pilots, Copilots, and Flight Engineers",طيارو الخطوط الجوية ومساعدو الطيارون ومهندسو الطيران
Commercial Pilots,الطيارون التجاريون
Air Traffic Controllers and Airfield Operations Specialists,مراقبو الحركة الجوية وأخصائيو عمليات المطارات
Air Traffic Controllers,مراقبو الحركة الجوية
Airfield Operations Specialists,أخصائيو عمليات المطارات
Flight Attendants,المضيفات
Motor Vehicle Operators,مشغلي السيارات
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",سائقو سيارات الإسعاف والمرافقون، باستثناء فنيي الطوارئ الطبية
Driver/Sales Workers and Truck Drivers,سائق/عمال مبيعات وسائقو شاحنات
Driver/Sales Workers,سائق / عمال مبيعات
Heavy and Tractor-Trailer Truck Drivers,سائقو الشاحنات الثقيلة والجرارات المقطورة
Light Truck Drivers,سائقو الشاحنات الخفيفة
Passenger Vehicle Drivers,سائقو سيارات الركاب
"Bus Drivers, School","سائقو الحافلات, مدرسة"
"Bus Drivers, Transit and Intercity",سائقو الحافلات والنقل والطرق بين المدن
Shuttle Drivers and Chauffeurs,سائقو المكوكات وسائقو المكوك
Taxi Drivers,سائقو سيارات الأجرة
"Motor Vehicle Operators, All Other",مشغلو السيارات، جميع الشركات الأخرى
Rail Transportation Workers,عمال النقل بالسكك الحديدية
Locomotive Engineers and Operators,مهندسو ومشغلي القاطرات
Locomotive Engineers,مهندسو القاطرات
"Rail Yard Engineers, Dinkey Operators, and Hostlers",مهندسو ساحة السكك الحديدية ومشغلي Dinkey والمضيفين
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",مشغلي فرامل السكك الحديدية والإشارات والتبديل ومشغلي الحرائق القاطرات
Railroad Conductors and Yardmasters,موصلات السكك الحديدية و Yardmasters
Subway and Streetcar Operators,مشغلي مترو الأنفاق وعربات الترام
"Rail Transportation Workers, All Other",عمال النقل بالسكك الحديدية، كل ما عدا ذلك
Water Transportation Workers,عمال النقل المائي
Sailors and Marine Oilers,البحارة وعمال النفط البحرية
Ship and Boat Captains and Operators,قباطنة ومشغلي السفن والقوارب
"Captains, Mates, and Pilots of Water Vessels",قباطنة وزملاء وطيارو السفن المائية
Motorboat Operators,مشغلي القوارب البخارية
Ship Engineers,مهندسو السفن
Other Transportation Workers,عمال النقل الآخرون
Bridge and Lock Tenders,مناقصات الجسر والقفل
Parking Attendants,العاملين في مواقف السيارات
Transportation Service Attendants,مضيفو خدمات النقل
Automotive and Watercraft Service Attendants,مضيفو خدمة السيارات والقوارب المائية
Aircraft Service Attendants,مضيفات خدمة الطائرات
Traffic Technicians,فنيو المرور
Transportation Inspectors,مفتشو النقل
Passenger Attendants,مضيفات الركاب
"Transportation Workers, All Other","عمال النقل, جميع المجالات الأخرى"
Material Moving Workers,عمال نقل المواد
Conveyor Operators and Tenders,مشغلي الناقلات والمناقصات
Crane and Tower Operators,مشغلي الرافعات والأبراج
Dredge Operators,مشغلي الجرافات
Hoist and Winch Operators,مشغلي الرافعات والرافعات
Industrial Truck and Tractor Operators,مشغلي الشاحنات والجرارات الصناعية
Laborers and Material Movers,العمال ومحركو المواد
Cleaners of Vehicles and Equipment,عمال النظافة للمركبات والمعدات
"Laborers and Freight, Stock, and Material Movers, Hand",العمال والشحن ، المخزون ، وناقلات المواد ، واليد
Machine Feeders and Offbearers,مغذيات الآلات وحاملوها
"Packers and Packagers, Hand",المعبئات والمعبئات، اليد
Stockers and Order Fillers,المخزونون وحشو الطلبات
Pumping Station Operators,مشغلي محطات الضخ
Gas Compressor and Gas Pumping Station Operators,مشغلي ضاغط الغاز ومحطات ضخ الغاز
"Pump Operators, Except Wellhead Pumpers",مشغلي المضخات، باستثناء مضخات رؤوس الآبار
Wellhead Pumpers,مضخات رأس البئر
Refuse and Recyclable Material Collectors,جامعي المواد القابلة للرفض وإعادة التدوير
"Tank Car, Truck, and Ship Loaders",لوادر السيارات والشاحنات والسفن
"Material Moving Workers, All Other",عمال نقل المواد ، كل ما عدا ذلك
